address,city,state,postal_code,latitude,longitude,brand,cheap,fresh,variety,friendly,city_state,state_full_name
4331 W. Andrew Johnson Highway,Morristown,TN,37814,36.192578627561474,-83.36042696120738,walmart,4,2,3,4,"Morristown, TN",Tennessee
1153 Fortress Blvd,Murfreesboro,TN,37128,35.8671468,-86.464646,walmart,4,2,3,4,"Murfreesboro, TN",Tennessee
2478 New Salem Highway,Murfreesboro,TN,37128,35.8142154,-86.4472062757799,walmart,4,2,3,4,"Murfreesboro, TN",Tennessee
140 Joe B Jackson Parkway,Murfreesboro,TN,37127,35.77509325,-86.39979535675972,walmart,4,2,3,4,"Murfreesboro, TN",Tennessee
2000 Old Fort Pkwy,Murfreesboro,TN,37129,35.8504755,-86.4277509,walmart,4,2,3,4,"Murfreesboro, TN",Tennessee
2012 Memorial Blvd,Murfreesboro,TN,37129,35.8784013,-86.38271882985322,walmart,4,2,3,4,"Murfreesboro, TN",Tennessee
2900 S Rutherford Blvd,Murfreesboro,TN,37130,35.8313139,-86.3463487,walmart,4,2,3,4,"Murfreesboro, TN",Tennessee
5531 Edmondson Pike,Nashville,TN,37211,36.042185,-86.745587,walmart,4,2,3,4,"Nashville, TN",Tennessee
7044 Charlotte Pike,Nashville,TN,37209,36.13171,-86.9077732871316,walmart,4,2,3,4,"Nashville, TN",Tennessee
5824 Nolensville Pike,Nashville,TN,37211,36.041872,-86.709067,walmart,4,2,3,4,"Nashville, TN",Tennessee
4040 Nolensville Pike,Nashville,TN,37211,36.08245025,-86.7254670911423,walmart,4,2,3,4,"Nashville, TN",Tennessee
3458 Dickerson Pike,Nashville,TN,37207,36.24439,-86.76291,walmart,4,2,3,4,"Nashville, TN",Tennessee
2421 Powell Ave,Nashville,TN,37204,36.1108796,-86.76938175038524,walmart,4,2,3,4,"Nashville, TN",Tennessee
1185 Dolly Parton Pkwy,Sevierville,TN,37862,35.8621589,-83.52984965550397,walmart,4,2,3,4,"Sevierville, TN",Tennessee
1414 Parkway,Sevierville,TN,37862,35.838493400000004,-83.57420097527415,walmart,4,2,3,4,"Sevierville, TN",Tennessee
1619 Ambler Avenue,Abilene,TX,79601,32.47350415,-99.73849402857968,walmart,4,2,3,4,"Abilene, TX",Texas
4350 Southwest Dr,Abilene,TX,79606,32.4109718,-99.7811219,walmart,4,2,3,4,"Abilene, TX",Texas
1520 E Exchange Pkwy,Allen,TX,75002,33.1139473,-96.629321,walmart,4,2,3,4,"Allen, TX",Texas
730 W Exchange Pkwy,Allen,TX,75013,33.1192423,-96.6731161,walmart,4,2,3,4,"Allen, TX",Texas
7251 Arden Rd,Amarillo,TX,79109,35.130757700000004,-101.91907387487409,walmart,4,2,3,4,"Amarillo, TX",Texas
2035 Se 34th Ave,Amarillo,TX,79118,35.179644800000005,-101.81544025526046,walmart,4,2,3,4,"Amarillo, TX",Texas
4610 S Coulter St,Amarillo,TX,79119,35.15960305,-101.92352544055105,walmart,4,2,3,4,"Amarillo, TX",Texas
4215 Canyon Dr,Amarillo,TX,79110,35.17008325,-101.86288224490178,walmart,4,2,3,4,"Amarillo, TX",Texas
5730 W Amarillo Blvd,Amarillo,TX,79106,35.2122678,-101.90773876635043,walmart,4,2,3,4,"Amarillo, TX",Texas
4851 S Cooper Street,Arlington,TX,76017,32.668273726768795,-97.13404780296332,walmart,4,2,3,4,"Arlington, TX",Texas
735 W Sublett Rd,Arlington,TX,76017,32.6454459,-97.1177673,walmart,4,2,3,4,"Arlington, TX",Texas
5401 Park Springs Blvd,Arlington,TX,76017,32.659457,-97.1652070312845,walmart,4,2,3,4,"Arlington, TX",Texas
2121 N Collins St,Arlington,TX,76011,32.76809985,-97.09541467330968,walmart,4,2,3,4,"Arlington, TX",Texas
4801 S Cooper St,Arlington,TX,76017,32.668559,-97.1319117806178,walmart,4,2,3,4,"Arlington, TX",Texas
4800 Us 287 Highway,Arlington,TX,76017,32.66802,-97.221189,walmart,4,2,3,4,"Arlington, TX",Texas
915 E Randol Mill Rd,Arlington,TX,76011,32.75101745,-97.09540348622266,walmart,4,2,3,4,"Arlington, TX",Texas
13201 Ranch Road 620 N,Austin,TX,78717,30.4675983,-97.79522674210848,walmart,4,2,3,4,"Austin, TX",Texas
1030 Norwood Park Blvd,Austin,TX,78753,30.339153,-97.691162,walmart,4,2,3,4,"Austin, TX",Texas
710 E Ben White Blvd,Austin,TX,78704,30.2192565,-97.75535495714286,walmart,4,2,3,4,"Austin, TX",Texas
5017 W Highway 290,Austin,TX,78735,30.22935,-97.8915403,walmart,4,2,3,4,"Austin, TX",Texas
2525 W Anderson Ln,Austin,TX,78757,30.355472,-97.733537,walmart,4,2,3,4,"Austin, TX",Texas
4900 Garth Rd,Baytown,TX,77521,29.7764068,-94.97448550537752,walmart,4,2,3,4,"Baytown, TX",Texas
8700 N Highway 146,Baytown,TX,77523,29.81726765,-94.89676814866402,walmart,4,2,3,4,"Baytown, TX",Texas
2108 Bedford Rd,Bedford,TX,76021,32.84335875,-97.13214845277471,walmart,4,2,3,4,"Bedford, TX",Texas
4101 Highway 121,Bedford,TX,76021,32.86279250035354,-97.10393050490076,walmart,4,2,3,4,"Bedford, TX",Texas
3500 W Alton Gloor Blvd,Brownsville,TX,78520,25.9753096,-97.52035173114837,walmart,4,2,3,4,"Brownsville, TX",Texas
2721 Boca Chica Blvd,Brownsville,TX,78521,25.9249283,-97.4770684305388,walmart,4,2,3,4,"Brownsville, TX",Texas
2205 E. Ruben Torres Sr. Blvd,Brownsville,TX,78526,25.9413459,-97.5354124,walmart,4,2,3,4,"Brownsville, TX",Texas
2200 Briarcrest Dr,Bryan,TX,77802,30.6574303,-96.3304349877546,walmart,4,2,3,4,"Bryan, TX",Texas
643 N Harvey Mitchell Parkway,Bryan,TX,77807,30.63194345,-96.38180136543352,walmart,4,2,3,4,"Bryan, TX",Texas
965 Nw John Jones Dr,Burleson,TX,76028,32.5377608,-97.3610652,walmart,4,2,3,4,"Burleson, TX",Texas
951 Sw Wilshire Blvd,Burleson,TX,76028,32.5283626,-97.3374841,walmart,4,2,3,4,"Burleson, TX",Texas
1025 W Trinity Mills,Carrollton,TX,75006,32.981512,-96.927505,walmart,4,2,3,4,"Carrollton, TX",Texas
1025 W Trinity Mills,Carrollton,TX,75006,32.981512,-96.927505,walmart,4,2,3,4,"Carrollton, TX",Texas
4025 Old Denton Rd,Carrollton,TX,75007,33.0182628,-96.9164239,walmart,4,2,3,4,"Carrollton, TX",Texas
1213 E Trinity Mills Rd,Carrollton,TX,75006,32.9859182,-96.9065246,walmart,4,2,3,4,"Carrollton, TX",Texas
820 E Belt Line Rd,Cedar Hill,TX,75104,32.5882109,-96.92459499632788,walmart,4,2,3,4,"Cedar Hill, TX",Texas
621 Uptown Blvd,Cedar Hill,TX,75104,32.5980028,-96.9475248,walmart,4,2,3,4,"Cedar Hill, TX",Texas
201 Walton Way,Cedar Park,TX,78613,30.5212523,-97.83391594022962,walmart,4,2,3,4,"Cedar Park, TX",Texas
2801 East Whitestone Boulevard,Cedar Park,TX,78613,30.5356065,-97.78674210908194,walmart,4,2,3,4,"Cedar Park, TX",Texas
1407 N Loop 336 W,Conroe,TX,77304,30.3314747,-95.47922386134572,walmart,4,2,3,4,"Conroe, TX",Texas
18700 Highway 105 W,Conroe,TX,77356,30.3462258,-95.5697588,walmart,4,2,3,4,"Conroe, TX",Texas
10781 Toepperwein Road,Converse,TX,78109,29.53599205,-98.33350115821996,walmart,4,2,3,4,"Converse, TX",Texas
8315 Fm 78,Converse,TX,78109,29.4973088871982,-98.32253180557764,walmart,4,2,3,4,"Converse, TX",Texas
3829 Us Highway 77,Corpus Christi,TX,78410,27.84752793939394,-97.63176012121212,walmart,4,2,3,4,"Corpus Christi, TX",Texas
1821 S Padre Island Dr,Corpus Christi,TX,78416,27.7378199,-97.43878501331766,walmart,4,2,3,4,"Corpus Christi, TX",Texas
1250 Flour Bluff Dr,Corpus Christi,TX,78418,27.674384,-97.300335,walmart,4,2,3,4,"Corpus Christi, TX",Texas
4109 S Staples St,Corpus Christi,TX,78411,27.727731,-97.382927,walmart,4,2,3,4,"Corpus Christi, TX",Texas
1301 E. Fm 1187,Crowley,TX,76036,32.576609700000006,-97.33652279735752,walmart,4,2,3,4,"Crowley, TX",Texas
1221 Fm 1187,Crowley,TX,76036,32.5765767,-97.3392493,walmart,4,2,3,4,"Crowley, TX",Texas
11425 Barker Cypress Road,Cypress,TX,77433,29.942377550000003,-95.68050501080424,walmart,4,2,3,4,"Cypress, TX",Texas
8208 Barker Cypress Rd,Cypress,TX,77433,29.89794065,-95.68327428519665,walmart,4,2,3,4,"Cypress, TX",Texas
26270 Northwest Fwy,Cypress,TX,77429,29.97586355,-95.69784088954276,walmart,4,2,3,4,"Cypress, TX",Texas
2827 S. Buckner Blvd,Dallas,TX,75227,32.760040000000004,-96.68449115461266,walmart,4,2,3,4,"Dallas, TX",Texas
2305 N Central Expy,Dallas,TX,75204,32.8006561,-96.79412140345404,walmart,4,2,3,4,"Dallas, TX",Texas
2275 Gus Thomasson Rd,Dallas,TX,75228,32.8358625,-96.6766946,walmart,4,2,3,4,"Dallas, TX",Texas
4122 Lbj Freeway,Dallas,TX,75244,32.925444,-96.8169186,walmart,4,2,3,4,"Dallas, TX",Texas
9301 Forest Ln,Dallas,TX,75243,32.909013,-96.73953179591835,walmart,4,2,3,4,"Dallas, TX",Texas
7401 Samuell Blvd,Dallas,TX,75228,32.7939116,-96.6889411,walmart,4,2,3,4,"Dallas, TX",Texas
18121 Marsh Ln,Dallas,TX,75287,32.9949157,-96.8587762,walmart,4,2,3,4,"Dallas, TX",Texas
200 Short Blvd,Dallas,TX,75232,32.6840226,-96.8256975,walmart,4,2,3,4,"Dallas, TX",Texas
1521 N Cockrell Hill Rd,Dallas,TX,75211,32.76263815,-96.89736805708586,walmart,4,2,3,4,"Dallas, TX",Texas
7075 W Wheatland Rd,Dallas,TX,75249,32.6491992,-96.9444341,walmart,4,2,3,4,"Dallas, TX",Texas
6185 Retail Rd,Dallas,TX,75231,32.862357,-96.7547258,walmart,4,2,3,4,"Dallas, TX",Texas
9410 Webb Chapel Rd,Dallas,TX,75220,32.8621805,-96.85699484281116,walmart,4,2,3,4,"Dallas, TX",Texas
13739 N Central Expy,Dallas,TX,75243,32.936865100000006,-96.75280543111786,walmart,4,2,3,4,"Dallas, TX",Texas
15757 Coit Rd,Dallas,TX,75248,32.9632233,-96.7699546,walmart,4,2,3,4,"Dallas, TX",Texas
3930 Teasley Ln,Denton,TX,76210,33.15992145,-97.10764650431044,walmart,4,2,3,4,"Denton, TX",Texas
1515 S Loop 288,Denton,TX,76205,33.19118665,-97.09362330140512,walmart,4,2,3,4,"Denton, TX",Texas
2750 W University Dr,Denton,TX,76201,33.2331057,-97.16805714968083,walmart,4,2,3,4,"Denton, TX",Texas
108 W. Parkerville Road,Desoto,TX,75115,32.573462449999994,-96.857734075124,walmart,4,2,3,4,"Desoto, TX",Texas
951 W Belt Line Rd,Desoto,TX,75115,32.5924664,-96.878922,walmart,4,2,3,4,"Desoto, TX",Texas
1724 W University Dr,Edinburg,TX,78539,26.3013315,-98.1810401,walmart,4,2,3,4,"Edinburg, TX",Texas
4101 S Mccoll Rd,Edinburg,TX,78539,26.2676745,-98.20454099601876,walmart,4,2,3,4,"Edinburg, TX",Texas
2812 S. Expressway 281,Edinburg,TX,78542,26.2712202,-98.15179807938486,walmart,4,2,3,4,"Edinburg, TX",Texas
1551 N Zaragoza Rd,El Paso,TX,79936,31.742485,-106.2893130402746,walmart,4,2,3,4,"El Paso, TX",Texas
101 E. Redd Rd,El Paso,TX,79932,31.861894,-106.586847,walmart,4,2,3,4,"El Paso, TX",Texas
951 N Resler Dr,El Paso,TX,79912,31.86092195,-106.55934080929237,walmart,4,2,3,4,"El Paso, TX",Texas
8115 North Loop Dr,El Paso,TX,79907,31.728537,-106.345055,walmart,4,2,3,4,"El Paso, TX",Texas
3000 Saul Kleinfeld Dr,El Paso,TX,79936,31.783243,-106.282976,walmart,4,2,3,4,"El Paso, TX",Texas
4716 Hondo Pass Dr,El Paso,TX,79904,31.86934275,-106.4323414459484,walmart,4,2,3,4,"El Paso, TX",Texas
10840 Martin Luther King Jr Boulevard,El Paso,TX,79934,31.92622585,-106.44048277939842,walmart,4,2,3,4,"El Paso, TX",Texas
3590 N. Zaragoza Road,El Paso,TX,79938,31.795851050000003,-106.22973528016554,walmart,4,2,3,4,"El Paso, TX",Texas
1110 Sunland Park Drive,El Paso,TX,79922,31.8112,-106.5578,walmart,4,2,3,4,"El Paso, TX",Texas
4530 Woodrow Bean,El Paso,TX,79924,31.8961015,-106.4382816,walmart,4,2,3,4,"El Paso, TX",Texas
10727 Gateway Blvd W,El Paso,TX,79935,31.75318165,-106.34000431701958,walmart,4,2,3,4,"El Paso, TX",Texas
9441 Alameda Ave,El Paso,TX,79907,31.68299395,-106.31171686272428,walmart,4,2,3,4,"El Paso, TX",Texas
7555 N Mesa St,El Paso,TX,79912,31.8360447,-106.5657120826852,walmart,4,2,3,4,"El Paso, TX",Texas
7101 Gateway Blvd W,El Paso,TX,79925,31.7772544,-106.38448834388184,walmart,4,2,3,4,"El Paso, TX",Texas
1850 N Zaragoza Rd,El Paso,TX,79936,31.75577075,-106.27089758517133,walmart,4,2,3,4,"El Paso, TX",Texas
12236 Montana Ave,El Paso,TX,79938,31.80511475,-106.26217925182804,walmart,4,2,3,4,"El Paso, TX",Texas
5631 Dyer St,El Paso,TX,79904,31.82917145,-106.44707537257996,walmart,4,2,3,4,"El Paso, TX",Texas
7401 Park Vista Blvd,Fort Worth,TX,76137,32.8747674,-97.2707916,walmart,4,2,3,4,"Fort Worth, TX",Texas
4536 Heritage Trace Parkway,Fort Worth,TX,76244,32.913086500000006,-97.288536979806,walmart,4,2,3,4,"Fort Worth, TX",Texas
717 W. Berry St,Fort Worth,TX,76110,32.70456165,-97.33224734814898,walmart,4,2,3,4,"Fort Worth, TX",Texas
6756 W Vickery Blvd,Fort Worth,TX,76116,32.703367,-97.428115,walmart,4,2,3,4,"Fort Worth, TX",Texas
7800 Summer Creek Drive,Fort Worth,TX,76123,32.6308546,-97.40778804104885,walmart,4,2,3,4,"Fort Worth, TX",Texas
6300 Oakmont Blvd,Fort Worth,TX,76132,32.6641849,-97.4060431,walmart,4,2,3,4,"Fort Worth, TX",Texas
8401 Anderson Blvd,Fort Worth,TX,76120,32.76255415372064,-97.17129251704948,walmart,4,2,3,4,"Fort Worth, TX",Texas
5336 Golden Triangle Boulevard,Fort Worth,TX,76244,32.9312066,-97.267733,walmart,4,2,3,4,"Fort Worth, TX",Texas
7451 Mccart Ave,Fort Worth,TX,76133,32.63666945,-97.36729514995818,walmart,4,2,3,4,"Fort Worth, TX",Texas
8520 N Beach St,Fort Worth,TX,76244,32.895031700000004,-97.28663307660656,walmart,4,2,3,4,"Fort Worth, TX",Texas
2900 Renaissance Square,Fort Worth,TX,76105,32.7112131,-97.2833454,walmart,4,2,3,4,"Fort Worth, TX",Texas
9500 Clifford St,Fort Worth,TX,76108,32.765423150000004,-97.48438793807291,walmart,4,2,3,4,"Fort Worth, TX",Texas
2245 Jacksboro Hwy,Fort Worth,TX,76114,32.78190215,-97.3809802078531,walmart,4,2,3,4,"Fort Worth, TX",Texas
3851 Airport Fwy,Fort Worth,TX,76111,32.7746787,-97.29232127752807,walmart,4,2,3,4,"Fort Worth, TX",Texas
2401 Avondale Haslet Road,Fort Worth,TX,76052,32.96797643548388,-97.41692188709678,walmart,4,2,3,4,"Fort Worth, TX",Texas
16066 State Highway 121,Frisco,TX,75035,33.12789425,-96.73646620616842,walmart,4,2,3,4,"Frisco, TX",Texas
355 Stonebrook Pkwy,Frisco,TX,75034,33.1424329,-96.8888673,walmart,4,2,3,4,"Frisco, TX",Texas
12220 Fm 423,Frisco,TX,75033,33.1798373,-96.8841983,walmart,4,2,3,4,"Frisco, TX",Texas
8555 Preston Rd,Frisco,TX,75034,33.1472409,-96.8084241,walmart,4,2,3,4,"Frisco, TX",Texas
101 W Buckingham Rd,Garland,TX,75040,32.9318659,-96.6312455,walmart,4,2,3,4,"Garland, TX",Texas
3959 Broadway Blvd,Garland,TX,75043,32.86478445,-96.60701829117222,walmart,4,2,3,4,"Garland, TX",Texas
1855 S Garland Ave,Garland,TX,75040,32.8965607,-96.6495357,walmart,4,2,3,4,"Garland, TX",Texas
5302 N Garland Ave,Garland,TX,75040,32.96246215,-96.6424374857261,walmart,4,2,3,4,"Garland, TX",Texas
1801 Marketplace Dr,Garland,TX,75041,32.8626799,-96.6529154,walmart,4,2,3,4,"Garland, TX",Texas
555 W Interstate 30,Garland,TX,75043,32.8423103,-96.59796538786328,walmart,4,2,3,4,"Garland, TX",Texas
2225 W Interstate 20,Grand Prairie,TX,75052,32.6737214,-97.0369852,walmart,4,2,3,4,"Grand Prairie, TX",Texas
4715 Wesley Street,Greenville,TX,75401,33.1229593,-96.1080955,walmart,4,2,3,4,"Greenville, TX",Texas
2020 Heights Dr,Harker Heights,TX,76548,31.0700438,-97.67443152129108,walmart,4,2,3,4,"Harker Heights, TX",Texas
4810 Highway 6 N,Houston,TX,77084,29.8442665,-95.64479934339718,walmart,4,2,3,4,"Houston, TX",Texas
11755 Beechnut St,Houston,TX,77072,29.6874244,-95.58607394266188,walmart,4,2,3,4,"Houston, TX",Texas
11242 S Gessner Dr,Houston,TX,77071,29.6570178,-95.53008461318154,walmart,4,2,3,4,"Houston, TX",Texas
9700 Hillcroft St,Houston,TX,77096,29.675039,-95.493708,walmart,4,2,3,4,"Houston, TX",Texas
9555 S Post Oak Rd,Houston,TX,77096,29.6768868,-95.45758897572462,walmart,4,2,3,4,"Houston, TX",Texas
3506 Highway 6 S,Houston,TX,77082,29.7212687,-95.6474083394437,walmart,4,2,3,4,"Houston, TX",Texas
15955 Fm 529 Rd,Houston,TX,77095,29.8794417,-95.5696225,walmart,4,2,3,4,"Houston, TX",Texas
13750 East Fwy,Houston,TX,77015,29.77012583838384,-95.18047284848484,walmart,4,2,3,4,"Houston, TX",Texas
10411 N Freeway 45,Houston,TX,77037,29.91811555,-95.41556403476268,walmart,4,2,3,4,"Houston, TX",Texas
10750 Westview Dr,Houston,TX,77043,29.79316325,-95.56489075144424,walmart,4,2,3,4,"Houston, TX",Texas
2727 Dunvale Rd,Houston,TX,77063,29.735485,-95.511692,walmart,4,2,3,4,"Houston, TX",Texas
13484 Northwest Fwy,Houston,TX,77040,29.8533953,-95.5086951,walmart,4,2,3,4,"Houston, TX",Texas
2700 S Kirkwood Rd,Houston,TX,77077,29.7333049,-95.59141497807254,walmart,4,2,3,4,"Houston, TX",Texas
9460 W Sam Houston Pkwy S,Houston,TX,77099,29.679267,-95.561318,walmart,4,2,3,4,"Houston, TX",Texas
9598 Rowlett Rd,Houston,TX,77075,29.6307968,-95.23756975956846,walmart,4,2,3,4,"Houston, TX",Texas
5655 E Sam Houston Pkwy N,Houston,TX,77015,29.805846,-95.16509537787354,walmart,4,2,3,4,"Houston, TX",Texas
5405 South Rice Avenue,Houston,TX,77081,29.72308965,-95.46495455579908,walmart,4,2,3,4,"Houston, TX",Texas
1118 Silber Rd,Houston,TX,77055,29.7888465,-95.46512191898104,walmart,4,2,3,4,"Houston, TX",Texas
13003 Tomball Pkwy,Houston,TX,77086,29.9131063,-95.48677735593986,walmart,4,2,3,4,"Houston, TX",Texas
4412 North Fwy,Houston,TX,77022,29.8309335,-95.3808432,walmart,4,2,3,4,"Houston, TX",Texas
2391 S Wayside Dr,Houston,TX,77023,29.7162824,-95.31292261588084,walmart,4,2,3,4,"Houston, TX",Texas
111 Yale St,Houston,TX,77007,29.7727898,-95.4008691,walmart,4,2,3,4,"Houston, TX",Texas
12312 Will Clayton Pwy,Humble,TX,77346,29.9780347,-95.19316294115316,walmart,4,2,3,4,"Humble, TX",Texas
6626 Fm 1960 Rd E,Humble,TX,77346,29.995677,-95.176444,walmart,4,2,3,4,"Humble, TX",Texas
9451 Fm 1960 Bypass,Humble,TX,77338,30.0049797,-95.2800145,walmart,4,2,3,4,"Humble, TX",Texas
9235 N Sam Houston Pkwy E,Humble,TX,77396,29.936484,-95.2527384330738,walmart,4,2,3,4,"Humble, TX",Texas
720 W Pipeline Rd,Hurst,TX,76053,32.82475075,-97.18486931279712,walmart,4,2,3,4,"Hurst, TX",Texas
1732 Precinct Line Rd,Hurst,TX,76054,32.84739005,-97.18383775622132,walmart,4,2,3,4,"Hurst, TX",Texas
4100 W Airport Fwy,Irving,TX,75062,32.8351176,-97.0056172,walmart,4,2,3,4,"Irving, TX",Texas
1635 Market Place Blvd.,Irving,TX,75063,32.9206781,-96.9682513,walmart,4,2,3,4,"Irving, TX",Texas
20903 Highland Knolls Drive,Katy,TX,77450,29.7584843,-95.73109068244246,walmart,4,2,3,4,"Katy, TX",Texas
1313 N Fry Rd,Katy,TX,77449,29.7886285,-95.7217061,walmart,4,2,3,4,"Katy, TX",Texas
25108 Market Place Dr,Katy,TX,77494,29.78398045,-95.8040751,walmart,4,2,3,4,"Katy, TX",Texas
6060 N Fry Rd,Katy,TX,77449,29.860653,-95.716448,walmart,4,2,3,4,"Katy, TX",Texas
1380 Lowes Boulevard,Killeen,TX,76542,31.09174647873741,-97.7299995027401,walmart,4,2,3,4,"Killeen, TX",Texas
3801 East Stan Schlueter Loop,Killeen,TX,76542,31.07224795,-97.71122531551504,walmart,4,2,3,4,"Killeen, TX",Texas
2900 Clear Creek Road,Killeen,TX,76549,31.10723705,-97.79985477749403,walmart,4,2,3,4,"Killeen, TX",Texas
1400 Lowes Blvd,Killeen,TX,76542,31.089582,-97.72939144509982,walmart,4,2,3,4,"Killeen, TX",Texas
3404 West Stan Schlueter Loop,Killeen,TX,76549,31.08312245,-97.7874212633986,walmart,4,2,3,4,"Killeen, TX",Texas
6364 Lake Worth Blvd,Lake Worth,TX,76135,32.8069526,-97.4159201,walmart,4,2,3,4,"Lake Worth, TX",Texas
6360 Lake Worth Blvd,Lake Worth,TX,76135,32.8122941,-97.42614823588688,walmart,4,2,3,4,"Lake Worth, TX",Texas
350 N Bluegrove Rd,Lancaster,TX,75146,32.5907251,-96.7866614,walmart,4,2,3,4,"Lancaster, TX",Texas
5610 San Bernardo Ave,Laredo,TX,78041,27.552086000000003,-99.50659057520488,walmart,4,2,3,4,"Laredo, TX",Texas
2320 Bob Bullock Loop,Laredo,TX,78043,27.5183834,-99.4516950456222,walmart,4,2,3,4,"Laredo, TX",Texas
4401 Highway 83 South,Laredo,TX,78046,27.45299623922833,-99.47733515515118,walmart,4,2,3,4,"Laredo, TX",Texas
2615 Ne Bob Bullock Loop,Laredo,TX,78045,27.61083245,-99.4623533268749,walmart,4,2,3,4,"Laredo, TX",Texas
2625 W Main Street,League City,TX,77573,29.4990441,-95.1255913,walmart,4,2,3,4,"League City, TX",Texas
1701 W Fm 646 Rd,League City,TX,77573,29.4719957,-95.0828322,walmart,4,2,3,4,"League City, TX",Texas
1515 Justin Rd,Lewisville,TX,75077,33.0728422,-97.0384561,walmart,4,2,3,4,"Lewisville, TX",Texas
801 W Main St,Lewisville,TX,75067,33.04720985,-97.01401370077464,walmart,4,2,3,4,"Lewisville, TX",Texas
190 E Round Grove Rd,Lewisville,TX,75067,33.00051655,-96.99099854802424,walmart,4,2,3,4,"Lewisville, TX",Texas
3812 Gilmer Rd,Longview,TX,75604,32.555377449999995,-94.7977449016204,walmart,4,2,3,4,"Longview, TX",Texas
515 E Loop 281,Longview,TX,75605,32.5419984,-94.7275228163934,walmart,4,2,3,4,"Longview, TX",Texas
2440 Gilmer Rd,Longview,TX,75604,32.531967050000006,-94.78488655525904,walmart,4,2,3,4,"Longview, TX",Texas
4006 Estes Pkwy,Longview,TX,75603,32.4366875,-94.7136302,walmart,4,2,3,4,"Longview, TX",Texas
9809 University Ave,Lubbock,TX,79423,33.50459334999999,-101.8689481642088,walmart,4,2,3,4,"Lubbock, TX",Texas
4215 S Loop 289,Lubbock,TX,79423,33.527715349999994,-101.90360399921354,walmart,4,2,3,4,"Lubbock, TX",Texas
702 W Loop 289,Lubbock,TX,79416,33.5890704,-101.9379572835357,walmart,4,2,3,4,"Lubbock, TX",Texas
1911 Marsha Sharp Fwy,Lubbock,TX,79415,33.59046095,-101.85883337018716,walmart,4,2,3,4,"Lubbock, TX",Texas
6315 82nd St,Lubbock,TX,79424,33.516288,-101.95517435378711,walmart,4,2,3,4,"Lubbock, TX",Texas
11415 Quaker Avenue,Lubbock,TX,79423,33.489512500000004,-101.90183325,walmart,4,2,3,4,"Lubbock, TX",Texas
2951 Matlock Rd,Mansfield,TX,76063,32.6054301,-97.1168286,walmart,4,2,3,4,"Mansfield, TX",Texas
800 East Nolana Ave,Mcallen,TX,78501,26.23602965,-98.2053419709435,walmart,4,2,3,4,"Mcallen, TX",Texas
5700 N 23rd Street,Mcallen,TX,78504,26.25629685,-98.23589631317876,walmart,4,2,3,4,"Mcallen, TX",Texas
1200 E Jackson Ave,Mcallen,TX,78503,26.1886066,-98.2091121,walmart,4,2,3,4,"Mcallen, TX",Texas
2800 W Nolana Ave,Mcallen,TX,78504,26.24368995,-98.24506783035324,walmart,4,2,3,4,"Mcallen, TX",Texas
3400 Virginia Parkway,Mckinney,TX,75071,33.1975409,-96.6649783,walmart,4,2,3,4,"Mckinney, TX",Texas
2041 N Redbud Blvd,Mckinney,TX,75069,33.22193685,-96.62998149422576,walmart,4,2,3,4,"Mckinney, TX",Texas
5001 Mckinney Ranch Pkwy,Mckinney,TX,75070,33.1564631,-96.6830115,walmart,4,2,3,4,"Mckinney, TX",Texas
1721 N Custer Rd,Mckinney,TX,75071,33.2159165,-96.7351583,walmart,4,2,3,4,"Mckinney, TX",Texas
915 N Town East Blvd,Mesquite,TX,75150,32.8131046,-96.609935813476,walmart,4,2,3,4,"Mesquite, TX",Texas
1951 Military Parkway,Mesquite,TX,75149,32.7693079,-96.6288435,walmart,4,2,3,4,"Mesquite, TX",Texas
200 Us Highway 80 E,Mesquite,TX,75149,32.78877335,-96.59923985892958,walmart,4,2,3,4,"Mesquite, TX",Texas
4517 N Midland Dr,Midland,TX,79707,32.0299705,-102.148249,walmart,4,2,3,4,"Midland, TX",Texas
200 W Interstate 20,Midland,TX,79701,31.949833,-102.144073,walmart,4,2,3,4,"Midland, TX",Texas
1006 N Bryan Road,Mission,TX,78572,26.2142447,-98.30815967573696,walmart,4,2,3,4,"Mission, TX",Texas
2410 E Expressway 83,Mission,TX,78572,26.19346375,-98.28707992919726,walmart,4,2,3,4,"Mission, TX",Texas
1030 N University Dr,Nacogdoches,TX,75961,31.611404,-94.638306,walmart,4,2,3,4,"Nacogdoches, TX",Texas
4810 North St,Nacogdoches,TX,75965,31.6500122,-94.65238012215138,walmart,4,2,3,4,"Nacogdoches, TX",Texas
6401 Ne Loop 820,North Richland Hills,TX,76180,32.8425098,-97.2473484,walmart,4,2,3,4,"North Richland Hills, TX",Texas
9101 N Tarrant Pkwy,North Richland Hills,TX,76182,32.906402,-97.1905817,walmart,4,2,3,4,"North Richland Hills, TX",Texas
2450 Nw Loop 338,Odessa,TX,79763,31.85671795,-102.41052379513889,walmart,4,2,3,4,"Odessa, TX",Texas
